CustomerID,Name,Surname,Gender,Birthdate,TransactionAmount,Date,MerchantName,Category
969550,Shelly,Stafford,M,1969-10-28,116.81,2023-01-05,Lewis Group,Electronics
59276,Brian,Smith,M,1960-10-30,51.11,2023-07-26,"Gilbert, Mcguire and Henderson",Cosmetic
550536,Kelly,Cherry,,1951-11-02,2232.2,2023-02-22,"Parker, Murray and Schwartz",Travel
426551,Valerie,Mullins,M,1983-10-25,117.42,2023-06-16,Wolfe-Hopkins,Clothing
234841,George,Jenkins,F,2002-10-20,64.51,2023-02-01,Gomez Group,Restaurant
708393,Kevin,Perry,F,1991-10-23,310.46,2023-09-08,Simpson Ltd,Electronics
153661,Alexis,Smith,F,1956-10-31,11.07,2023-06-13,Johnson LLC,Restaurant
213397,Matthew,Davenport,F,1984-10-24,119.71,2023-02-07,Moyer and Sons,Cosmetic
230673,Kim,Higgins,F,1951-11-02,1501.17,2023-02-05,Mcmahon LLC,Travel
579581,Jean,Bailey,F,1949-11-02,11.72,2023-09-26,Gentry and Sons,Restaurant
458474,Susan,Mejia,F,1996-10-21,17.21,2023-03-11,Porter Group,Restaurant
977193,Jeffrey,Alexander,F,1976-10-26,120.21,2023-02-19,Henry Group,Cosmetic
926652,Sonya,Moore,M,1980-10-25,234.67,2023-09-05,Pugh-Smith,Clothing
417252,Paul,Vance,F,1993-10-22,2514.02,2023-05-09,Anderson-Vega,Travel
329909,Daniel,Thompson,F,1972-10-27,299.45,2023-10-09,David-Smith,Clothing
301559,Jesus,Mosley,F,1953-11-01,251.92,2023-07-23,Williams-Page,Market
138084,Dawn,Parker,F,1955-11-01,2437.67,2023-07-16,Hall-Woods,Travel
282972,James,Johnson,F,1978-10-26,55.94,2023-01-04,Matthews-Fritz,Cosmetic
540337,Kimberly,Landry,M,1954-11-01,1928.83,2023-02-22,"Smith, Sexton and Quinn",Travel
173710,Tyler,Rodriguez,M,1951-11-02,65.73,2023-04-07,"Green, Leach and Torres",Restaurant
212453,Kristen,Edwards,F,1988-10-23,27.52,2023-08-22,Johnson-Newman,Cosmetic
701017,William,Rangel,M,1985-10-24,1701.15,2023-07-11,Johnson PLC,Travel
259428,Brett,Nixon,,1952-11-01,495.95,2023-08-29,Anderson-Pace,Electronics
920423,James,Hartman,M,1972-10-27,297.16,2023-07-12,Lee-Bolton,Clothing
390736,Jennifer,Hancock,F,1990-10-23,11.23,2023-08-14,"Boyer, Wilson and Morris",Cosmetic
27774,Megan,Wilson,M,1966-10-29,159.86,2023-08-06,"Huffman, Gomez and Burnett",Clothing
978066,Mia,Hubbard,F,1953-11-01,942.95,2023-08-30,Collins-Bradley,Electronics
918283,Michelle,Hall,M,1982-10-25,1291.9,2023-01-17,Wood-Rice,Travel
777764,Katherine,Brown,F,1959-10-31,70.31,2023-06-18,"Scott, Luna and Baker",Restaurant
573549,Eric,Logan,M,1949-11-02,176.65,2023-09-27,Jacobson Group,Market
686096,Dana,Ewing,F,1990-10-23,195.47,2023-07-14,Scott Group,Cosmetic
249040,Michael,Jackson,M,1985-10-24,251.86,2023-08-09,Gilbert-Allen,Travel
714708,Lynn,Cook,M,1977-10-26,57.46,2023-07-22,Brown-Bush,Clothing
441584,Daniel,Cunningham,M,1975-10-27,96.72,2023-06-04,Dixon Ltd,Cosmetic
683262,John,Kim,F,1973-10-27,282.94,2023-03-12,Thomas-Pham,Market
544370,Katherine,Miller,F,1996-10-21,601.38,2023-09-18,"Cooper, Brooks and Michael",Electronics
316308,Elizabeth,Lopez,M,1956-10-31,305.91,2023-09-03,Yu-Owen,Market
593625,Raymond,Johns,F,1964-10-29,35.31,2023-06-03,Baldwin-Davis,Restaurant
91453,Patricia,Nolan,M,1957-10-31,194.2,2023-06-22,Hall Inc,Clothing
993622,Michele,Scott,F,1966-10-29,657.7,2023-08-06,"Gay, Reed and Martin",Travel
580384,Kevin,Vazquez,F,2004-10-19,747.27,2023-02-28,"Molina, Berry and Crawford",Electronics
735946,Julie,Campbell,F,1959-10-31,59.53,2023-01-05,Sherman and Sons,Clothing
926181,Matthew,Martin,F,2001-10-20,85.59,2023-05-19,"Brown, Robles and Edwards",Clothing
766993,Carol,Lewis,F,1961-10-30,53.9,2023-03-24,Mitchell-Levy,Cosmetic
481922,Michael,Humphrey,F,1981-10-25,147.64,2023-03-14,Coffey-Le,Cosmetic
680051,Linda,Summers,F,1956-10-31,86.98,2023-09-06,Moore-Dickson,Restaurant
758415,Judith,Charles,M,1948-11-02,1969.58,2023-07-15,Kelly Ltd,Travel
856820,Teresa,Bailey,M,2002-10-20,215.78,2023-02-12,Pierce-Moore,Clothing
66858,Margaret,Cooper,F,1959-10-31,156.71,2023-08-11,"King, Cuevas and Black",Clothing
262908,Suzanne,Petersen,M,1963-10-30,1979.35,2023-09-29,Branch-Hunter,Travel
29306,Vanessa,Martinez,M,1992-10-22,2105.93,2023-06-25,"Farmer, Daniels and Sanchez",Travel
490071,Carla,Gordon,F,1953-11-01,226.88,2023-03-08,"Malone, Miller and Chase",Travel
43037,Maria,Rivera,M,1965-10-29,1206.32,2023-08-17,Hampton-Juarez,Travel
26348,Theresa,Thompson,F,1988-10-23,1996.31,2023-01-28,Hill Group,Travel
269466,Ronald,Khan,F,1967-10-29,295.76,2023-03-29,"Jennings, Carroll and Brown",Clothing
704043,Kristine,Matthews,F,1976-10-26,57.71,2023-03-01,Coleman LLC,Clothing
263953,Michael,Hayes,F,1954-11-01,51.34,2023-02-26,"Harding, Villarreal and Matthews",Restaurant
343956,Michael,Fernandez,M,1991-10-23,1419.18,2023-01-29,Jordan-Edwards,Travel
188934,Russell,Evans,M,1968-10-28,32.29,2023-06-04,"Gonzalez, Griffith and Michael",Restaurant
578442,Marilyn,Rodriguez,F,1951-11-02,2566.53,2023-02-28,Barnett Inc,Travel
932810,Scott,Rivera,F,1997-10-21,419.28,2023-04-22,Wells LLC,Electronics
234515,Daniel,Reid,F,1981-10-25,2612.8,2023-01-05,Manning LLC,Travel
932834,Garrett,Allen,F,1948-11-02,52.06,2023-07-06,Price PLC,Cosmetic
604095,Sharon,Coffey,M,1962-10-30,208.25,2023-03-01,"Vasquez, Hansen and Martinez",Clothing
804893,William,Lopez,F,1948-11-02,378.31,2023-10-05,Matthews-Medina,Electronics
530519,Jeffrey,Nelson,,1985-10-24,1608.52,2023-09-10,"Carr, Shaw and Davis",Travel
35515,Kevin,Munoz,M,1961-10-30,219.69,2023-08-20,Thompson-Reynolds,Market
155077,Teresa,Hamilton,F,1957-10-31,258.51,2023-07-13,Green-Poole,Market
31930,Martin,Bailey,F,2005-10-19,28.35,2023-04-10,Christian-Sullivan,Restaurant
232827,Tiffany,Mills,M,1956-10-31,297.67,2023-02-14,Morgan LLC,Clothing
775810,Kyle,Gomez,M,1980-10-25,70.28,2023-08-16,White Inc,Market
730735,Matthew,Hubbard,F,1948-11-02,150.14,2023-02-15,"Ingram, Estrada and Kennedy",Cosmetic
211189,Amanda,Miranda,F,1953-11-01,15.52,2023-05-17,Oconnell Ltd,Cosmetic
153742,Rachael,Cox,M,1965-10-29,58.35,2023-06-26,Baird Group,Restaurant
805840,Dustin,Lowe,,1949-11-02,992.82,2023-01-19,"Buck, Wilson and Green",Electronics
705511,Melissa,Rios,F,2005-10-19,2810.44,2023-02-24,"Hoffman, Gonzales and Pitts",Travel
802555,Meredith,Campbell,F,1954-11-01,159.65,2023-02-17,Phillips-Garza,Cosmetic
521078,Thomas,Gay,M,1979-10-26,66.66,2023-07-19,Johnson-Smith,Restaurant
929713,Courtney,Brooks,F,1949-11-02,142.37,2023-02-02,"Fox, Martinez and Schwartz",Travel
62447,Kevin,Lee,M,1983-10-25,36.35,2023-02-18,"Johnson, Trevino and Mcmahon",Restaurant
640483,Cynthia,Cortez,F,1953-11-01,51.65,2023-02-07,"Reeves, Gutierrez and Le",Restaurant
747367,Travis,Stephens,F,1951-11-02,185.79,2023-04-10,James PLC,Market
587716,Eric,Roberts,M,1959-10-31,211.32,2023-06-22,"Kennedy, Robinson and Reyes",Clothing
326183,Karina,Hobbs,M,1992-10-22,516.96,2023-01-10,Miller-Schmidt,Electronics
589232,Ashley,Rodriguez,F,1993-10-22,123.34,2023-01-06,Fowler-Pena,Electronics
399803,Jerry,Smith,F,1987-10-24,415.4,2023-09-11,Paul-Wilson,Market
685223,Chase,Hernandez,M,1960-10-30,71.5,2023-02-21,Jennings-Black,Clothing
420123,Emily,Cruz,,1973-10-27,62.08,2023-09-24,Phillips-Richardson,Restaurant
582128,Carmen,White,,1953-11-01,224.9,2023-01-17,"Cruz, Sanchez and Gardner",Electronics
209275,Benjamin,Gutierrez,M,1968-10-28,188.08,2023-03-01,Thompson Inc,Electronics
293957,Kelly,Fisher,M,1977-10-26,97.68,2023-01-20,Richardson Group,Restaurant
559312,John,Brown,F,1999-10-21,2093.75,2023-01-01,Adams PLC,Travel
525236,Richard,Reed,,1963-10-30,1189.84,2023-07-05,Davidson-Warren,Travel
333565,Jessica,Griffin,,1964-10-29,55.3,2023-06-06,"Walters, Garcia and Martin",Restaurant
738460,Barbara,Hanson,F,1952-11-01,210.03,2023-06-06,Williams Ltd,Clothing
808449,Terri,Ward,M,1971-10-28,77.04,2023-03-12,"Hammond, Johnson and Donovan",Restaurant
597427,Ashley,Willis,M,1966-10-29,72.46,2023-05-08,Cook Ltd,Restaurant
914669,Victoria,Harris,F,2002-10-20,64.15,2023-07-22,"Bishop, Harrison and Brown",Cosmetic
720502,Jake,Rush,F,1953-11-01,193.3,2023-02-23,"Beltran, Davis and Morales",Clothing
661202,Daniel,Liu,F,1951-11-02,1973.13,2023-07-02,Carpenter-Cline,Travel
540605,Vicki,Vaughn,F,1985-10-24,33.75,2023-02-28,Wyatt Inc,Cosmetic
230892,Kevin,Alvarez,F,1967-10-29,303.24,2023-08-17,Moore-Delgado,Market
938450,Jared,Henry,M,1988-10-23,194.93,2023-03-31,"Smith, Thomas and Miller",Cosmetic
718937,Kelly,Perkins,F,1979-10-26,1238.96,2023-03-04,"Wilson, Clark and Caldwell",Travel
130089,Stephanie,Woods,F,2005-10-19,164.51,2023-01-17,Hernandez PLC,Market
799524,Joyce,Larson,,1948-11-02,26.22,2023-03-06,Gray-Delgado,Restaurant
212828,Katherine,Pierce,F,1950-11-02,1050.43,2023-03-13,Gilmore-Frye,Travel
706018,Angela,Garcia,M,1975-10-27,1831.8,2023-09-12,Salas-Nguyen,Travel
965548,Matthew,Cox,M,1956-10-31,368.47,2023-02-03,Dixon-Roberts,Market
322429,Kelly,Fernandez,M,1995-10-22,83.08,2023-03-10,Rodriguez Group,Cosmetic
203173,Bryan,Gallegos,,1962-10-30,846.87,2023-06-01,"Wilcox, Mueller and Frazier",Travel
79837,Crystal,White,F,1971-10-28,1921.82,2023-08-02,Garcia PLC,Travel
332928,Linda,Olson,M,1965-10-29,130.08,2023-10-13,"Gonzalez, Gomez and Miller",Electronics
729759,Adam,Russell,M,1970-10-28,55.2,2023-06-19,Kelly-Rodriguez,Market
288117,Deanna,Brown,M,1986-10-24,16.95,2023-07-17,Mercer and Sons,Restaurant
814110,Eric,Roberts,F,1968-10-28,287.62,2023-01-03,Gordon-Hughes,Clothing
961730,Kristen,Hayes,M,1977-10-26,64.67,2023-05-28,Ballard-Joseph,Market
125710,Angel,Silva,M,1970-10-28,371.31,2023-06-05,Cooper-Oneill,Market
396337,Stephanie,Mack,M,1997-10-21,1101.35,2023-02-12,Baldwin-Mitchell,Travel
